Time,Amplitude,Frequency,Device,Channel,Activate
3422815000,32.94401713,84.64178539,AOM,1,
3422815000,32.94401713,84.64178539,AOM,5,
3422815000,32.94401713,84.64178539,AOM,7,
3422815000,32.94401713,84.64178539,AOM,9,
3422822500,32.86175995,84.60522665,AOM,1,
3422822500,32.86175995,84.60522665,AOM,5,
3422822500,32.86175995,84.60522665,AOM,7,
3422822500,32.86175995,84.60522665,AOM,9,
3422830000,32.77970816,84.56875918,AOM,1,
3422830000,32.77970816,84.56875918,AOM,5,
3422830000,32.77970816,84.56875918,AOM,7,
3422830000,32.77970816,84.56875918,AOM,9,
3422837500,32.69786124,84.53238277,AOM,1,
3422837500,32.69786124,84.53238277,AOM,5,
3422837500,32.69786124,84.53238277,AOM,7,
3422837500,32.69786124,84.53238277,AOM,9,
3422845000,32.61621868,84.49609719,AOM,1,
3422845000,32.61621868,84.49609719,AOM,5,
3422845000,32.61621868,84.49609719,AOM,7,
3422845000,32.61621868,84.49609719,AOM,9,
3422852500,32.53477998,84.45990221,AOM,1,
3422852500,32.53477998,84.45990221,AOM,5,
3422852500,32.53477998,84.45990221,AOM,7,
3422852500,32.53477998,84.45990221,AOM,9,
3422860000,32.45354462,84.42379761,AOM,1,
3422860000,32.45354462,84.42379761,AOM,5,
3422860000,32.45354462,84.42379761,AOM,7,
3422860000,32.45354462,84.42379761,AOM,9,
3422867500,32.37251209,84.38778315,AOM,1,
3422867500,32.37251209,84.38778315,AOM,5,
3422867500,32.37251209,84.38778315,AOM,7,
3422867500,32.37251209,84.38778315,AOM,9,
3422875000,32.29168189,84.35185862,AOM,1,
3422875000,32.29168189,84.35185862,AOM,5,
3422875000,32.29168189,84.35185862,AOM,7,
3422875000,32.29168189,84.35185862,AOM,9,
3422882500,32.21105351,84.31602378,AOM,1,
3422882500,32.21105351,84.31602378,AOM,5,
3422882500,32.21105351,84.31602378,AOM,7,
3422882500,32.21105351,84.31602378,AOM,9,
3422890000,32.13062645,84.28027842,AOM,1,
3422890000,32.13062645,84.28027842,AOM,5,
3422890000,32.13062645,84.28027842,AOM,7,
3422890000,32.13062645,84.28027842,AOM,9,
3422897500,32.05040021,84.24462232,AOM,1,
3422897500,32.05040021,84.24462232,AOM,5,
3422897500,32.05040021,84.24462232,AOM,7,
3422897500,32.05040021,84.24462232,AOM,9,
3422905000,31.97037428,84.20905524,AOM,1,
3422905000,31.97037428,84.20905524,AOM,5,
3422905000,31.97037428,84.20905524,AOM,7,
3422905000,31.97037428,84.20905524,AOM,9,
3422912500,31.89054817,84.17357697,AOM,1,
3422912500,31.89054817,84.17357697,AOM,5,
3422912500,31.89054817,84.17357697,AOM,7,
3422912500,31.89054817,84.17357697,AOM,9,
3422920000,31.81092138,84.13818728,AOM,1,
3422920000,31.81092138,84.13818728,AOM,5,
3422920000,31.81092138,84.13818728,AOM,7,
3422920000,31.81092138,84.13818728,AOM,9,
3422927500,31.7314934,84.10288596,AOM,1,
3422927500,31.7314934,84.10288596,AOM,5,
3422927500,31.7314934,84.10288596,AOM,7,
3422927500,31.7314934,84.10288596,AOM,9,
3422935000,31.65226374,84.06767278,AOM,1,
3422935000,31.65226374,84.06767278,AOM,5,
3422935000,31.65226374,84.06767278,AOM,7,
3422935000,31.65226374,84.06767278,AOM,9,
3422942500,31.57323192,84.03254752,AOM,1,
3422942500,31.57323192,84.03254752,AOM,5,
3422942500,31.57323192,84.03254752,AOM,7,
3422942500,31.57323192,84.03254752,AOM,9,
3422950000,31.49439742,83.99750996,AOM,1,
3422950000,31.49439742,83.99750996,AOM,5,
3422950000,31.49439742,83.99750996,AOM,7,
3422950000,31.49439742,83.99750996,AOM,9,
3422957500,31.41575976,83.9625599,AOM,1,
3422957500,31.41575976,83.9625599,AOM,5,
3422957500,31.41575976,83.9625599,AOM,7,
3422957500,31.41575976,83.9625599,AOM,9,
3422965000,31.33731846,83.92769709,AOM,1,
3422965000,31.33731846,83.92769709,AOM,5,
3422965000,31.33731846,83.92769709,AOM,7,
3422965000,31.33731846,83.92769709,AOM,9,
3422972500,31.25907301,83.89292134,AOM,1,
3422972500,31.25907301,83.89292134,AOM,5,
3422972500,31.25907301,83.89292134,AOM,7,
3422972500,31.25907301,83.89292134,AOM,9,
3422980000,31.18102293,83.85823241,AOM,1,
3422980000,31.18102293,83.85823241,AOM,5,
3422980000,31.18102293,83.85823241,AOM,7,
3422980000,31.18102293,83.85823241,AOM,9,
3422987500,31.10316773,83.8236301,AOM,1,
3422987500,31.10316773,83.8236301,AOM,5,
3422987500,31.10316773,83.8236301,AOM,7,
3422987500,31.10316773,83.8236301,AOM,9,
3422995000,31.02550693,83.78911419,AOM,1,
3422995000,31.02550693,83.78911419,AOM,5,
3422995000,31.02550693,83.78911419,AOM,7,
3422995000,31.02550693,83.78911419,AOM,9,
3423002500,30.94804004,83.75468446,AOM,1,
3423002500,30.94804004,83.75468446,AOM,5,
3423002500,30.94804004,83.75468446,AOM,7,
3423002500,30.94804004,83.75468446,AOM,9,
3423010000,30.87076657,83.7203407,AOM,1,
3423010000,30.87076657,83.7203407,AOM,5,
3423010000,30.87076657,83.7203407,AOM,7,
3423010000,30.87076657,83.7203407,AOM,9,
3423017500,30.79368604,83.68608269,AOM,1,
3423017500,30.79368604,83.68608269,AOM,5,
3423017500,30.79368604,83.68608269,AOM,7,
3423017500,30.79368604,83.68608269,AOM,9,
3423025000,30.71679798,83.65191021,AOM,1,
3423025000,30.71679798,83.65191021,AOM,5,
3423025000,30.71679798,83.65191021,AOM,7,
3423025000,30.71679798,83.65191021,AOM,9,
3423032500,30.64010189,83.61782306,AOM,1,
3423032500,30.64010189,83.61782306,AOM,5,
3423032500,30.64010189,83.61782306,AOM,7,
3423032500,30.64010189,83.61782306,AOM,9,
3423040000,30.56359731,83.58382103,AOM,1,
3423040000,30.56359731,83.58382103,AOM,5,
3423040000,30.56359731,83.58382103,AOM,7,
3423040000,30.56359731,83.58382103,AOM,9,
3423047500,30.48728375,83.54990389,AOM,1,
3423047500,30.48728375,83.54990389,AOM,5,
3423047500,30.48728375,83.54990389,AOM,7,
3423047500,30.48728375,83.54990389,AOM,9,
3423055000,30.41116073,83.51607144,AOM,1,
3423055000,30.41116073,83.51607144,AOM,5,
3423055000,30.41116073,83.51607144,AOM,7,
3423055000,30.41116073,83.51607144,AOM,9,
3423062500,30.33522778,83.48232346,AOM,1,
3423062500,30.33522778,83.48232346,AOM,5,
3423062500,30.33522778,83.48232346,AOM,7,
3423062500,30.33522778,83.48232346,AOM,9,
3423070000,30.25948443,83.44865975,AOM,1,
3423070000,30.25948443,83.44865975,AOM,5,
3423070000,30.25948443,83.44865975,AOM,7,
3423070000,30.25948443,83.44865975,AOM,9,
3423077500,30.1839302,83.41508009,AOM,1,
3423077500,30.1839302,83.41508009,AOM,5,
3423077500,30.1839302,83.41508009,AOM,7,
3423077500,30.1839302,83.41508009,AOM,9,
3423085000,30.10856463,83.38158428,AOM,1,
3423085000,30.10856463,83.38158428,AOM,5,
3423085000,30.10856463,83.38158428,AOM,7,
3423085000,30.10856463,83.38158428,AOM,9,
3423092500,30.03338722,83.3481721,AOM,1,
3423092500,30.03338722,83.3481721,AOM,5,
3423092500,30.03338722,83.3481721,AOM,7,
3423092500,30.03338722,83.3481721,AOM,9,
3423100000,29.95839753,83.31484335,AOM,1,
3423100000,29.95839753,83.31484335,AOM,5,
3423100000,29.95839753,83.31484335,AOM,7,
3423100000,29.95839753,83.31484335,AOM,9,
3423107500,29.88359508,83.28159781,AOM,1,
3423107500,29.88359508,83.28159781,AOM,5,
3423107500,29.88359508,83.28159781,AOM,7,
3423107500,29.88359508,83.28159781,AOM,9,
3423115000,29.8089794,83.24843529,AOM,1,
3423115000,29.8089794,83.24843529,AOM,5,
3423115000,29.8089794,83.24843529,AOM,7,
3423115000,29.8089794,83.24843529,AOM,9,
3423122500,29.73455003,83.21535557,AOM,1,
3423122500,29.73455003,83.21535557,AOM,5,
3423122500,29.73455003,83.21535557,AOM,7,
3423122500,29.73455003,83.21535557,AOM,9,
3423130000,29.6603065,83.18235844,AOM,1,
3423130000,29.6603065,83.18235844,AOM,5,
3423130000,29.6603065,83.18235844,AOM,7,
3423130000,29.6603065,83.18235844,AOM,9,
3423137500,29.58624834,83.14944371,AOM,1,
3423137500,29.58624834,83.14944371,AOM,5,
3423137500,29.58624834,83.14944371,AOM,7,
3423137500,29.58624834,83.14944371,AOM,9,
3423145000,29.5123751,83.11661116,AOM,1,
3423145000,29.5123751,83.11661116,AOM,5,
3423145000,29.5123751,83.11661116,AOM,7,
3423145000,29.5123751,83.11661116,AOM,9,
3423152500,29.43868631,83.08386058,AOM,1,
3423152500,29.43868631,83.08386058,AOM,5,
3423152500,29.43868631,83.08386058,AOM,7,
3423152500,29.43868631,83.08386058,AOM,9,
3423160000,29.36518152,83.05119178,AOM,1,
3423160000,29.36518152,83.05119178,AOM,5,
3423160000,29.36518152,83.05119178,AOM,7,
3423160000,29.36518152,83.05119178,AOM,9,
3423167500,29.29186025,83.01860456,AOM,1,
3423167500,29.29186025,83.01860456,AOM,5,
3423167500,29.29186025,83.01860456,AOM,7,
3423167500,29.29186025,83.01860456,AOM,9,
3423175000,29.21872206,82.98609869,AOM,1,
3423175000,29.21872206,82.98609869,AOM,5,
3423175000,29.21872206,82.98609869,AOM,7,
3423175000,29.21872206,82.98609869,AOM,9,
3423182500,29.14576649,82.953674,AOM,1,
3423182500,29.14576649,82.953674,AOM,5,
3423182500,29.14576649,82.953674,AOM,7,
3423182500,29.14576649,82.953674,AOM,9,
3423190000,29.07299308,82.92133026,AOM,1,
3423190000,29.07299308,82.92133026,AOM,5,
3423190000,29.07299308,82.92133026,AOM,7,
3423190000,29.07299308,82.92133026,AOM,9,
3423197500,29.00040137,82.88906728,AOM,1,
3423197500,29.00040137,82.88906728,AOM,5,
3423197500,29.00040137,82.88906728,AOM,7,
3423197500,29.00040137,82.88906728,AOM,9,
3423205000,28.92799092,82.85688485,AOM,1,
3423205000,28.92799092,82.85688485,AOM,5,
3423205000,28.92799092,82.85688485,AOM,7,
3423205000,28.92799092,82.85688485,AOM,9,
3423212500,28.85576127,82.82478279,AOM,1,
3423212500,28.85576127,82.82478279,AOM,5,
3423212500,28.85576127,82.82478279,AOM,7,
3423212500,28.85576127,82.82478279,AOM,9,
3423220000,28.78371196,82.79276087,AOM,1,
3423220000,28.78371196,82.79276087,AOM,5,
3423220000,28.78371196,82.79276087,AOM,7,
3423220000,28.78371196,82.79276087,AOM,9,
3423227500,28.71184256,82.76081891,AOM,1,
3423227500,28.71184256,82.76081891,AOM,5,
3423227500,28.71184256,82.76081891,AOM,7,
3423227500,28.71184256,82.76081891,AOM,9,
3423235000,28.6401526,82.72895671,AOM,1,
3423235000,28.6401526,82.72895671,AOM,5,
3423235000,28.6401526,82.72895671,AOM,7,
3423235000,28.6401526,82.72895671,AOM,9,
3423242500,28.56864165,82.69717406,AOM,1,
3423242500,28.56864165,82.69717406,AOM,5,
3423242500,28.56864165,82.69717406,AOM,7,
3423242500,28.56864165,82.69717406,AOM,9,
3423250000,28.49730924,82.66547078,AOM,1,
3423250000,28.49730924,82.66547078,AOM,5,
3423250000,28.49730924,82.66547078,AOM,7,
3423250000,28.49730924,82.66547078,AOM,9,
3423257500,28.42615495,82.63384664,AOM,1,
3423257500,28.42615495,82.63384664,AOM,5,
3423257500,28.42615495,82.63384664,AOM,7,
3423257500,28.42615495,82.63384664,AOM,9,
3423265000,28.35517832,82.60230148,AOM,1,
3423265000,28.35517832,82.60230148,AOM,5,
3423265000,28.35517832,82.60230148,AOM,7,
3423265000,28.35517832,82.60230148,AOM,9,
3423272500,28.28437891,82.57083507,AOM,1,
3423272500,28.28437891,82.57083507,AOM,5,
3423272500,28.28437891,82.57083507,AOM,7,
3423272500,28.28437891,82.57083507,AOM,9,
3423280000,28.21375628,82.53944724,AOM,1,
3423280000,28.21375628,82.53944724,AOM,5,
3423280000,28.21375628,82.53944724,AOM,7,
3423280000,28.21375628,82.53944724,AOM,9,
3423287500,28.14330998,82.50813777,AOM,1,
3423287500,28.14330998,82.50813777,AOM,5,
3423287500,28.14330998,82.50813777,AOM,7,
3423287500,28.14330998,82.50813777,AOM,9,
3423295000,28.07303958,82.47690648,AOM,1,
3423295000,28.07303958,82.47690648,AOM,5,
3423295000,28.07303958,82.47690648,AOM,7,
3423295000,28.07303958,82.47690648,AOM,9,
3423302500,28.00294464,82.44575317,AOM,1,
3423302500,28.00294464,82.44575317,AOM,5,
3423302500,28.00294464,82.44575317,AOM,7,
3423302500,28.00294464,82.44575317,AOM,9,
3423310000,27.93302471,82.41467765,AOM,1,
3423310000,27.93302471,82.41467765,AOM,5,
3423310000,27.93302471,82.41467765,AOM,7,
3423310000,27.93302471,82.41467765,AOM,9,
3423317500,27.86327937,82.38367972,AOM,1,
3423317500,27.86327937,82.38367972,AOM,5,
3423317500,27.86327937,82.38367972,AOM,7,
3423317500,27.86327937,82.38367972,AOM,9,
3423325000,27.79370817,82.35275919,AOM,1,
3423325000,27.79370817,82.35275919,AOM,5,
3423325000,27.79370817,82.35275919,AOM,7,
3423325000,27.79370817,82.35275919,AOM,9,
3423332500,27.72431068,82.32191586,AOM,1,
3423332500,27.72431068,82.32191586,AOM,5,
3423332500,27.72431068,82.32191586,AOM,7,
3423332500,27.72431068,82.32191586,AOM,9,
3423340000,27.65508647,82.29114954,AOM,1,
3423340000,27.65508647,82.29114954,AOM,5,
3423340000,27.65508647,82.29114954,AOM,7,
3423340000,27.65508647,82.29114954,AOM,9,
3423347500,27.58603511,82.26046005,AOM,1,
3423347500,27.58603511,82.26046005,AOM,5,
3423347500,27.58603511,82.26046005,AOM,7,
3423347500,27.58603511,82.26046005,AOM,9,
3423355000,27.51715615,82.22984718,AOM,1,
3423355000,27.51715615,82.22984718,AOM,5,
3423355000,27.51715615,82.22984718,AOM,7,
3423355000,27.51715615,82.22984718,AOM,9,
3423362500,27.44844918,82.19931075,AOM,1,
3423362500,27.44844918,82.19931075,AOM,5,
3423362500,27.44844918,82.19931075,AOM,7,
3423362500,27.44844918,82.19931075,AOM,9,
3423370000,27.37991377,82.16885056,AOM,1,
3423370000,27.37991377,82.16885056,AOM,5,
3423370000,27.37991377,82.16885056,AOM,7,
3423370000,27.37991377,82.16885056,AOM,9,
3423377500,27.31154947,82.13846643,AOM,1,
3423377500,27.31154947,82.13846643,AOM,5,
3423377500,27.31154947,82.13846643,AOM,7,
3423377500,27.31154947,82.13846643,AOM,9,
3423385000,27.24335588,82.10815817,AOM,1,
3423385000,27.24335588,82.10815817,AOM,5,
3423385000,27.24335588,82.10815817,AOM,7,
3423385000,27.24335588,82.10815817,AOM,9,
3423392500,27.17533255,82.07792558,AOM,1,
3423392500,27.17533255,82.07792558,AOM,5,
3423392500,27.17533255,82.07792558,AOM,7,
3423392500,27.17533255,82.07792558,AOM,9,
3423400000,27.10747907,82.04776848,AOM,1,
3423400000,27.10747907,82.04776848,AOM,5,
3423400000,27.10747907,82.04776848,AOM,7,
3423400000,27.10747907,82.04776848,AOM,9,
3423407500,27.03979501,82.01768667,AOM,1,
3423407500,27.03979501,82.01768667,AOM,5,
3423407500,27.03979501,82.01768667,AOM,7,
3423407500,27.03979501,82.01768667,AOM,9,
3423415000,26.97227996,81.98767998,AOM,1,
3423415000,26.97227996,81.98767998,AOM,5,
3423415000,26.97227996,81.98767998,AOM,7,
3423415000,26.97227996,81.98767998,AOM,9,
3423422500,26.90493347,81.95774821,AOM,1,
3423422500,26.90493347,81.95774821,AOM,5,
3423422500,26.90493347,81.95774821,AOM,7,
3423422500,26.90493347,81.95774821,AOM,9,
3423430000,26.83775515,81.92789118,AOM,1,
3423430000,26.83775515,81.92789118,AOM,5,
3423430000,26.83775515,81.92789118,AOM,7,
3423430000,26.83775515,81.92789118,AOM,9,
3423437500,26.77074456,81.89810869,AOM,1,
3423437500,26.77074456,81.89810869,AOM,5,
3423437500,26.77074456,81.89810869,AOM,7,
3423437500,26.77074456,81.89810869,AOM,9,
3423445000,26.70390129,81.86840057,AOM,1,
3423445000,26.70390129,81.86840057,AOM,5,
3423445000,26.70390129,81.86840057,AOM,7,
3423445000,26.70390129,81.86840057,AOM,9,
3423452500,26.63722491,81.83876663,AOM,1,
3423452500,26.63722491,81.83876663,AOM,5,
3423452500,26.63722491,81.83876663,AOM,7,
3423452500,26.63722491,81.83876663,AOM,9,
3423460000,26.57071502,81.80920668,AOM,1,
3423460000,26.57071502,81.80920668,AOM,5,
3423460000,26.57071502,81.80920668,AOM,7,
3423460000,26.57071502,81.80920668,AOM,9,
3423467500,26.5043712,81.77972053,AOM,1,
3423467500,26.5043712,81.77972053,AOM,5,
3423467500,26.5043712,81.77972053,AOM,7,
3423467500,26.5043712,81.77972053,AOM,9,
3423475000,26.43819303,81.75030801,AOM,1,
3423475000,26.43819303,81.75030801,AOM,5,
3423475000,26.43819303,81.75030801,AOM,7,
3423475000,26.43819303,81.75030801,AOM,9,
3423482500,26.3721801,81.72096893,AOM,1,
3423482500,26.3721801,81.72096893,AOM,5,
3423482500,26.3721801,81.72096893,AOM,7,
3423482500,26.3721801,81.72096893,AOM,9,
3423490000,26.30633199,81.69170311,AOM,1,
3423490000,26.30633199,81.69170311,AOM,5,
3423490000,26.30633199,81.69170311,AOM,7,
3423490000,26.30633199,81.69170311,AOM,9,
3423497500,26.2406483,81.66251036,AOM,1,
3423497500,26.2406483,81.66251036,AOM,5,
3423497500,26.2406483,81.66251036,AOM,7,
3423497500,26.2406483,81.66251036,AOM,9,
3423505000,26.17512861,81.63339049,AOM,1,
3423505000,26.17512861,81.63339049,AOM,5,
3423505000,26.17512861,81.63339049,AOM,7,
3423505000,26.17512861,81.63339049,AOM,9,
3423512500,26.10977252,81.60434334,AOM,1,
3423512500,26.10977252,81.60434334,AOM,5,
3423512500,26.10977252,81.60434334,AOM,7,
3423512500,26.10977252,81.60434334,AOM,9,
3423520000,26.04457961,81.57536872,AOM,1,
3423520000,26.04457961,81.57536872,AOM,5,
3423520000,26.04457961,81.57536872,AOM,7,
3423520000,26.04457961,81.57536872,AOM,9,
3423527500,25.97954949,81.54646644,AOM,1,
3423527500,25.97954949,81.54646644,AOM,5,
3423527500,25.97954949,81.54646644,AOM,7,
3423527500,25.97954949,81.54646644,AOM,9,
3423535000,25.91468173,81.51763633,AOM,1,
3423535000,25.91468173,81.51763633,AOM,5,
3423535000,25.91468173,81.51763633,AOM,7,
3423535000,25.91468173,81.51763633,AOM,9,
3423542500,25.84997594,81.4888782,AOM,1,
3423542500,25.84997594,81.4888782,AOM,5,
3423542500,25.84997594,81.4888782,AOM,7,
3423542500,25.84997594,81.4888782,AOM,9,
3423550000,25.78543172,81.46019187,AOM,1,
3423550000,25.78543172,81.46019187,AOM,5,
3423550000,25.78543172,81.46019187,AOM,7,
3423550000,25.78543172,81.46019187,AOM,9,
3423557500,25.72104865,81.43157718,AOM,1,
3423557500,25.72104865,81.43157718,AOM,5,
3423557500,25.72104865,81.43157718,AOM,7,
3423557500,25.72104865,81.43157718,AOM,9,
3423565000,25.65682634,81.40303393,AOM,1,
3423565000,25.65682634,81.40303393,AOM,5,
3423565000,25.65682634,81.40303393,AOM,7,
3423565000,25.65682634,81.40303393,AOM,9,
3423572500,25.59276439,81.37456195,AOM,1,
3423572500,25.59276439,81.37456195,AOM,5,
3423572500,25.59276439,81.37456195,AOM,7,
3423572500,25.59276439,81.37456195,AOM,9,
3423580000,25.52886238,81.34616106,AOM,1,
3423580000,25.52886238,81.34616106,AOM,5,
3423580000,25.52886238,81.34616106,AOM,7,
3423580000,25.52886238,81.34616106,AOM,9,
3423587500,25.46511994,81.31783108,AOM,1,
3423587500,25.46511994,81.31783108,AOM,5,
3423587500,25.46511994,81.31783108,AOM,7,
3423587500,25.46511994,81.31783108,AOM,9,
3423595000,25.40153665,81.28957185,AOM,1,
3423595000,25.40153665,81.28957185,AOM,5,
3423595000,25.40153665,81.28957185,AOM,7,
3423595000,25.40153665,81.28957185,AOM,9,
3423602500,25.33811212,81.26138317,AOM,1,
3423602500,25.33811212,81.26138317,AOM,5,
3423602500,25.33811212,81.26138317,AOM,7,
3423602500,25.33811212,81.26138317,AOM,9,
3423610000,25.27484596,81.23326487,AOM,1,
3423610000,25.27484596,81.23326487,AOM,5,
3423610000,25.27484596,81.23326487,AOM,7,
3423610000,25.27484596,81.23326487,AOM,9,
3423617500,25.21173776,81.20521678,AOM,1,
3423617500,25.21173776,81.20521678,AOM,5,
3423617500,25.21173776,81.20521678,AOM,7,
3423617500,25.21173776,81.20521678,AOM,9,
3423625000,25.14878714,81.17723873,AOM,1,
3423625000,25.14878714,81.17723873,AOM,5,
3423625000,25.14878714,81.17723873,AOM,7,
3423625000,25.14878714,81.17723873,AOM,9,
3423632500,25.0859937,81.14933053,AOM,1,
3423632500,25.0859937,81.14933053,AOM,5,
3423632500,25.0859937,81.14933053,AOM,7,
3423632500,25.0859937,81.14933053,AOM,9,
3423640000,25.02335704,81.12149202,AOM,1,
3423640000,25.02335704,81.12149202,AOM,5,
3423640000,25.02335704,81.12149202,AOM,7,
3423640000,25.02335704,81.12149202,AOM,9,
3423647500,24.96087678,81.09372301,AOM,1,
3423647500,24.96087678,81.09372301,AOM,5,
3423647500,24.96087678,81.09372301,AOM,7,
3423647500,24.96087678,81.09372301,AOM,9,
3423655000,24.89855253,81.06602335,AOM,1,
3423655000,24.89855253,81.06602335,AOM,5,
3423655000,24.89855253,81.06602335,AOM,7,
3423655000,24.89855253,81.06602335,AOM,9,
3423662500,24.83638389,81.03839284,AOM,1,
3423662500,24.83638389,81.03839284,AOM,5,
3423662500,24.83638389,81.03839284,AOM,7,
3423662500,24.83638389,81.03839284,AOM,9,
3423670000,24.77437048,81.01083132,AOM,1,
3423670000,24.77437048,81.01083132,AOM,5,
3423670000,24.77437048,81.01083132,AOM,7,
3423670000,24.77437048,81.01083132,AOM,9,
3423677500,24.71251191,80.98333863,AOM,1,
3423677500,24.71251191,80.98333863,AOM,5,
3423677500,24.71251191,80.98333863,AOM,7,
3423677500,24.71251191,80.98333863,AOM,9,
3423685000,24.65080779,80.95591457,AOM,1,
3423685000,24.65080779,80.95591457,AOM,5,
3423685000,24.65080779,80.95591457,AOM,7,
3423685000,24.65080779,80.95591457,AOM,9,
3423692500,24.58925774,80.928559,AOM,1,
3423692500,24.58925774,80.928559,AOM,5,
3423692500,24.58925774,80.928559,AOM,7,
3423692500,24.58925774,80.928559,AOM,9,
3423700000,24.52786137,80.90127172,AOM,1,
3423700000,24.52786137,80.90127172,AOM,5,
3423700000,24.52786137,80.90127172,AOM,7,
3423700000,24.52786137,80.90127172,AOM,9,
3423707500,24.46661831,80.87405258,AOM,1,
3423707500,24.46661831,80.87405258,AOM,5,
3423707500,24.46661831,80.87405258,AOM,7,
3423707500,24.46661831,80.87405258,AOM,9,
3423715000,24.40552815,80.8469014,AOM,1,
3423715000,24.40552815,80.8469014,AOM,5,
3423715000,24.40552815,80.8469014,AOM,7,
3423715000,24.40552815,80.8469014,AOM,9,
3423722500,24.34459054,80.81981802,AOM,1,
3423722500,24.34459054,80.81981802,AOM,5,
3423722500,24.34459054,80.81981802,AOM,7,
3423722500,24.34459054,80.81981802,AOM,9,
3423730000,24.28380507,80.79280226,AOM,1,
3423730000,24.28380507,80.79280226,AOM,5,
3423730000,24.28380507,80.79280226,AOM,7,
3423730000,24.28380507,80.79280226,AOM,9,
3423737500,24.22317139,80.76585395,AOM,1,
3423737500,24.22317139,80.76585395,AOM,5,
3423737500,24.22317139,80.76585395,AOM,7,
3423737500,24.22317139,80.76585395,AOM,9,
3423745000,24.16268909,80.73897293,AOM,1,
3423745000,24.16268909,80.73897293,AOM,5,
3423745000,24.16268909,80.73897293,AOM,7,
3423745000,24.16268909,80.73897293,AOM,9,
3423752500,24.10235781,80.71215903,AOM,1,
3423752500,24.10235781,80.71215903,AOM,5,
3423752500,24.10235781,80.71215903,AOM,7,
3423752500,24.10235781,80.71215903,AOM,9,
3423760000,24.04217718,80.68541208,AOM,1,
3423760000,24.04217718,80.68541208,AOM,5,
3423760000,24.04217718,80.68541208,AOM,7,
3423760000,24.04217718,80.68541208,AOM,9,
3423767500,23.9821468,80.65873191,AOM,1,
3423767500,23.9821468,80.65873191,AOM,5,
3423767500,23.9821468,80.65873191,AOM,7,
3423767500,23.9821468,80.65873191,AOM,9,
3423775000,23.92226632,80.63211836,AOM,1,
3423775000,23.92226632,80.63211836,AOM,5,
3423775000,23.92226632,80.63211836,AOM,7,
3423775000,23.92226632,80.63211836,AOM,9,
3423782500,23.86253535,80.60557127,AOM,1,
3423782500,23.86253535,80.60557127,AOM,5,
3423782500,23.86253535,80.60557127,AOM,7,
3423782500,23.86253535,80.60557127,AOM,9,
3423790000,23.80295352,80.57909045,AOM,1,
3423790000,23.80295352,80.57909045,AOM,5,
3423790000,23.80295352,80.57909045,AOM,7,
3423790000,23.80295352,80.57909045,AOM,9,
3423797500,23.74352046,80.55267576,AOM,1,
3423797500,23.74352046,80.55267576,AOM,5,
3423797500,23.74352046,80.55267576,AOM,7,
3423797500,23.74352046,80.55267576,AOM,9,
3423805000,23.68423579,80.52632702,AOM,1,
3423805000,23.68423579,80.52632702,AOM,5,
3423805000,23.68423579,80.52632702,AOM,7,
3423805000,23.68423579,80.52632702,AOM,9,
3423812500,23.62509915,80.50004407,AOM,1,
3423812500,23.62509915,80.50004407,AOM,5,
3423812500,23.62509915,80.50004407,AOM,7,
3423812500,23.62509915,80.50004407,AOM,9,
3423820000,23.56611017,80.47382674,AOM,1,
3423820000,23.56611017,80.47382674,AOM,5,
3423820000,23.56611017,80.47382674,AOM,7,
3423820000,23.56611017,80.47382674,AOM,9,
3423827500,23.50726848,80.44767488,AOM,1,
3423827500,23.50726848,80.44767488,AOM,5,
3423827500,23.50726848,80.44767488,AOM,7,
3423827500,23.50726848,80.44767488,AOM,9,
3423835000,23.44857371,80.42158831,AOM,1,
3423835000,23.44857371,80.42158831,AOM,5,
3423835000,23.44857371,80.42158831,AOM,7,
3423835000,23.44857371,80.42158831,AOM,9,
3423842500,23.39002549,80.39556688,AOM,1,
3423842500,23.39002549,80.39556688,AOM,5,
3423842500,23.39002549,80.39556688,AOM,7,
3423842500,23.39002549,80.39556688,AOM,9,
3423850000,23.33162346,80.36961043,AOM,1,
3423850000,23.33162346,80.36961043,AOM,5,
3423850000,23.33162346,80.36961043,AOM,7,
3423850000,23.33162346,80.36961043,AOM,9,
3423857500,23.27336725,80.34371878,AOM,1,
3423857500,23.27336725,80.34371878,AOM,5,
3423857500,23.27336725,80.34371878,AOM,7,
3423857500,23.27336725,80.34371878,AOM,9,
3423865000,23.2152565,80.31789178,AOM,1,
3423865000,23.2152565,80.31789178,AOM,5,
3423865000,23.2152565,80.31789178,AOM,7,
3423865000,23.2152565,80.31789178,AOM,9,
3423872500,23.15729085,80.29212927,AOM,1,
3423872500,23.15729085,80.29212927,AOM,5,
3423872500,23.15729085,80.29212927,AOM,7,
3423872500,23.15729085,80.29212927,AOM,9,
3423880000,23.09946993,80.26643108,AOM,1,
3423880000,23.09946993,80.26643108,AOM,5,
3423880000,23.09946993,80.26643108,AOM,7,
3423880000,23.09946993,80.26643108,AOM,9,
3423887500,23.04179338,80.24079706,AOM,1,
3423887500,23.04179338,80.24079706,AOM,5,
3423887500,23.04179338,80.24079706,AOM,7,
3423887500,23.04179338,80.24079706,AOM,9,
3423895000,22.98426084,80.21522704,AOM,1,
3423895000,22.98426084,80.21522704,AOM,5,
3423895000,22.98426084,80.21522704,AOM,7,
3423895000,22.98426084,80.21522704,AOM,9,
3423902500,22.92687195,80.18972087,AOM,1,
3423902500,22.92687195,80.18972087,AOM,5,
