Time,Amplitude,Frequency
1004215000,22.08303508,79.81468226
1004222500,22.02789645,79.7901762
1004230000,21.97289548,79.76573133
1004237500,21.91803185,79.74134749
1004245000,21.86330521,79.71702454
1004252500,21.80871521,79.69276232
1004260000,21.75426152,79.66856068
1004267500,21.69994379,79.64441946
1004275000,21.64576169,79.62033853
1004282500,21.59171487,79.59631772
1004290000,21.537803,79.57235689
1004297500,21.48402574,79.54845589
1004305000,21.43038276,79.52461456
1004312500,21.37687372,79.50083276
1004320000,21.32349828,79.47711035
1004327500,21.27025612,79.45344716
1004335000,21.21714689,79.42984306
1004342500,21.16417027,79.4062979
1004350000,21.11132593,79.38281152
1004357500,21.05861353,79.35938379
1004365000,21.00603275,79.33601456
1004372500,20.95358326,79.31270367
1004380000,20.90126473,79.28945099
1004387500,20.84907683,79.26625637
1004395000,20.79701923,79.24311966
1004402500,20.74509162,79.22004072
1004410000,20.69329367,79.19701941
1004417500,20.64162505,79.17405558
1004425000,20.59008543,79.15114908
1004432500,20.53867451,79.12829978
1004440000,20.48739195,79.10550754
1004447500,20.43623744,79.0827722
1004455000,20.38521066,79.06009363
1004462500,20.33431128,79.03747168
1004470000,20.283539,79.01490622
1004477500,20.23289348,78.9923971
1004485000,20.18237443,78.96994419
1004492500,20.13198151,78.94754734
1004500000,20.08171441,78.92520641
1004507500,20.03157283,78.90292126
1004515000,19.98155644,78.88069175
1004522500,19.93166494,78.85851775
1004530000,19.88189802,78.83639912
1004537500,19.83225535,78.81433571
1004545000,19.78273664,78.79232739
1004552500,19.73334156,78.77037403
1004560000,19.68406983,78.74847548
1004567500,19.63492111,78.72663161
1004575000,19.58589512,78.70484227
1004582500,19.53699154,78.68310735
1004590000,19.48821006,78.66142669
1004597500,19.43955038,78.63980017
1004605000,19.39101221,78.61822765
1004612500,19.34259522,78.59670899
1004620000,19.29429913,78.57524406
1004627500,19.24612363,78.55383272
1004635000,19.19806841,78.53247485
1004642500,19.15013318,78.5111703
1004650000,19.10231764,78.48991895
1004657500,19.0546215,78.46872066
1004665000,19.00704444,78.44757531
1004672500,18.95958617,78.42648274
1004680000,18.91224641,78.40544285
1004687500,18.86502484,78.38445549
1004695000,18.81792119,78.36352053
1004702500,18.77093514,78.34263784
1004710000,18.72406641,78.32180729
1004717500,18.67731471,78.30102876
1004725000,18.63067974,78.28030211
1004732500,18.58416121,78.25962721
1004740000,18.53775884,78.23900393
1004747500,18.49147232,78.21843214
1004755000,18.44530138,78.19791172
1004762500,18.39924572,78.17744254
1004770000,18.35330506,78.15702447
1004777500,18.3074791,78.13665738
1004785000,18.26176757,78.11634114
1004792500,18.21617017,78.09607563
1004800000,18.17068662,78.07586072
1004807500,18.12531664,78.05569628
1004815000,18.08005994,78.0355822
1004822500,18.03491625,78.01551833
1004830000,17.98988527,77.99550456
1004837500,17.94496673,77.97554077
1004845000,17.90016034,77.95562682
1004852500,17.85546583,77.93576259
1004860000,17.81088292,77.91594796
1004867500,17.76641132,77.89618281
1004875000,17.72205077,77.87646701
1004882500,17.67780098,77.85680043
1004890000,17.63366167,77.83718297
1004897500,17.58963258,77.81761448
1004905000,17.54571342,77.79809485
1004912500,17.50190392,77.77862396
1004920000,17.45820381,77.75920169
1004927500,17.41461281,77.73982791
1004935000,17.37113065,77.72050251
1004942500,17.32775706,77.70122536
1004950000,17.28449178,77.68199634
1004957500,17.24133452,77.66281534
1004965000,17.19828501,77.64368223
1004972500,17.155343,77.62459689
1004980000,17.11250821,77.6055592
1004987500,17.06978037,77.58656905
1004995000,17.02715922,77.56762632
1005002500,16.98464449,77.54873088
1005010000,16.94223591,77.52988263
1005017500,16.89993322,77.51108143
1005025000,16.85773615,77.49232718
1005032500,16.81564445,77.47361976
1005040000,16.77365784,77.45495904
1005047500,16.73177607,77.43634492
1005055000,16.68999888,77.41777728
1005062500,16.64832599,77.399256
1005070000,16.60675716,77.38078096
1005077500,16.56529212,77.36235205
1005085000,16.52393061,77.34396916
1005092500,16.48267238,77.32563217
1005100000,16.44151716,77.30734096
1005107500,16.40046471,77.28909543
